order_id;sum;date;payment_form;shipping;shipping_cost;discount;postcode;city;country;product_id 1;product_name 1;product_code 1;product_price 1;product_discount 1;product_quantity 1;product_value 1;product_pkwiu 1;product_tax 1;product_tax_value 1;product_id 2;product_name 2;product_code 2;product_price 2;product_discount 2;product_quantity 2;product_value 2;product_pkwiu 2;product_tax 2;product_tax_value 2;product_id 3;product_name 3;product_code 3;product_price 3;product_discount 3;product_quantity 3;product_value 3;product_pkwiu 3;product_tax 3;product_tax_value 3;product_id 4;product_name 4;product_code 4;product_price 4;product_discount 4;product_quantity 4;product_value 4;product_pkwiu 4;product_tax 4;product_tax_value 4;product_id 5;product_name 5;product_code 5;product_price 5;product_discount 5;product_quantity 5;product_value 5;product_pkwiu 5;product_tax 5;product_tax_value 5;product_id 6;product_name 6;product_code 6;product_price 6;product_discount 6;product_quantity 6;product_value 6;product_pkwiu 6;product_tax 6;product_tax_value 6;product_id 7;product_name 7;product_code 7;product_price 7;product_discount 7;product_quantity 7;product_value 7;product_pkwiu 7;product_tax 7;product_tax_value 7;product_id 8;product_name 8;product_code 8;product_price 8;product_discount 8;product_quantity 8;product_value 8;product_pkwiu 8;product_tax 8;product_tax_value 8;product_id 9;product_name 9;product_code 9;product_price 9;product_discount 9;product_quantity 9;product_value 9;product_pkwiu 9;product_tax 9;product_tax_value 9;product_id 10;product_name 10;product_code 10;product_price 10;product_discount 10;product_quantity 10;product_value 10;product_pkwiu 10;product_tax 10;product_tax_value 10;product_id 11;product_name 11;product_code 11;product_price 11;product_discount 11;product_quantity 11;product_value 11;product_pkwiu 11;product_tax 11;product_tax_value 11;product_id 12;product_name 12;product_code 12;product_price 12;product_discount 12;product_quantity 12;product_value 12;product_pkwiu 12;product_tax 12;product_tax_value 12;product_id 13;product_name 13;product_code 13;product_price 13;product_discount 13;product_quantity 13;product_value 13;product_pkwiu 13;product_tax 13;product_tax_value 13;product_id 14;product_name 14;product_code 14;product_price 14;product_discount 14;product_quantity 14;product_value 14;product_pkwiu 14;product_tax 14;product_tax_value 14;product_id 15;product_name 15;product_code 15;product_price 15;product_discount 15;product_quantity 15;product_value 15;product_pkwiu 15;product_tax 15;product_tax_value 15
720;549.99;2023-08-10 15:37;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;71-244;Szczecin;Polska;1030;LEGO 6456 Mission Control [Town: Space Port] z instrukcją i pudełkiem;1030;549.99;0.0000;1;549.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
721;229.99;2023-08-12 06:22;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;09-400;Płock;Polska;589;LEGO 6897 Rebel Hunter [Space: Space Police II] | kosmos;589;229.99;0.0000;1;229.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;99.98;2023-08-13 12:31;Allegro;Allegro: Allegro Paczkomaty InPost;9.99;0;01-957;Warszawa;Polska;997;LEGO 1695 Treasure Chest [Castle: Crusaders]  | zamek;995;89.99;0.0000;1;89.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;169.99;2023-08-16 07:40;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;37-122;Albigowa;Polska;1048;LEGO 1547 Black Knights Boat [Castle: Black Knights] | zamek rycerze;1048;169.99;0.0000;1;169.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;59.99;2023-08-16 13:35;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;42-772;Łagieweniki Małe;Polska;962;LEGO 8832 Roadster [Model: Race];962;59.99;0.0000;1;59.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;59.99;2023-08-16 19:42;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;62-410;Zagórów;Polska;647;LEGO 6100 Aquashark Dart [Aquazone: Aquasharks] z instrukcją;647;59.99;0.0000;1;59.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;149.99;2023-08-17 08:19;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;00-543;Warszawa;Polska;1104;LEGO 6007 Bat Lord [Castle: Fright Knights]  | zamek nietoperz smok;1104;149.99;0.0000;1;149.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;89.99;2023-08-17 11:18;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;09-400;Płock;Polska;227;LEGO 6834 Celestial Sled [Space: Ice Planet 2002] z instrukcją | kosmos;227;89.99;0.0000;1;89.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;549.99;2023-08-18 09:30;Allegro;Allegro: Allegro One Kurier - dostawa jutro;0.00;0;01-066;Warszawa;Polska;1110;LEGO 7140 X-wing Fighter [Star Wars: Star Wars Episode 4/5/6] z pudełkiem;1110;549.99;0.0000;1;549.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;1499.98;2023-08-18 14:23;Allegro;Allegro: Allegro Kurier DHL;0.00;0;28-305;Sobków;Polska;126;LEGO 6271 Imperial Flagship [Pirates: Imperial Guards] | piraci  statek;126;1218.74;0.0000;1;1218.74;;zw.;0;712;LEGO 6266 Cannon Cove [Pirates I: Imperial Guards] | piraci;712;281.24;0.0000;1;281.24;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;119.99;2023-08-18 22:09;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;64-610;Rogoźno;Polska;1073;Kaseta Urban Nagie Anioły [1997] [Tic Tac] NOWA W FOLII;1073;119.99;0.0000;1;119.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;59.99;2023-08-19 16:36;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;41-800;Zabrze;Polska;903;LEGO 608p02 Baseplate, Road 32 x 32 9-Stud T Intersection with Green Octagon Pattern [Space Blacktron II / M:Tron] | kosmos;361_20230521182836;59.99;0.0000;1;59.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;359.98;2023-08-19 20:43;Allegro;Allegro: Allegro Paczkomaty InPost;9.99;0;02-954;Warszawa;Polska;1056;LEGO 8837 Pneumatic Excavator [Technic: Model: Construction] z pudełkiem | koparka;1056;349.99;0.0000;1;349.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;159.99;2023-08-22 14:58;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;80-041;Gdańsk;Polska;1093;Kaseta Voom & 29-CREW VOOMX29KRU (9/10) [2020] [Gone is Gone] NOWA kartonik 9/10;1093;159.99;0.0000;1;159.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;79.99;2023-08-22 21:34;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;02-957;Warszawa;Polska;939;LEGO 8233 Blue Thunder Vs. The Stinger / 8239 Cyber Challenge [Technic: Competition] z instrukcją;939;79.99;0.0000;1;79.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;599.99;2023-08-24 15:44;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;53-441;Wrocław;Polska;1052;LEGO 6972 Polaris I Space Lab [Space: Classic Space] z instrukcją | kosmos;1052;599.99;0.0000;1;599.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;152.49;2023-08-25 13:27;BLIK;Paczkomat InPost;10.00;5;32-091;Pielgrzymowice;Polska;1000;LEGO 5935 Island Hopper [Adventurers: Dino Island];998;149.99;5.0000;1;142.49;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;459.97;2023-08-25 15:05;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;08-300;Sokołów Podlaski;Polska;430;Kaseta Kaliber 44 3:44 [2000] [S.P. Records] NOWA W FOLII;430;159.99;0.0000;1;159.99;;zw.;0;633;Kaseta Pono Hołd [2002] [Prosto];633;129.99;0.0000;1;129.99;;zw.;0;454;Kaseta Włodi ...Jak Nowonarodzony [2003] [Pomaton EMI];454;169.99;0.0000;1;169.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;90.94;2023-08-27 20:00;Allegro;Allegro: Allegro miniKurier24 InPost;10.95;0;32-440;Sułkowice;Polska;662;LEGO 8514 Power [Technic: RoboRiders] z instrukcją i pudełkiem;662;79.99;0.0000;1;79.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;114.98;2023-08-28 22:33;BLIK;Kurier InPost;15.00;0;50-381;Wroclaw;Polska;532;LEGO 6115 Shark Scout [Aquazone: Aquasharks] z instrukcją;532;49.99;0.0000;1;49.99;;zw.;0;692;LEGO 6125 Sea Sprint 9 [Aquazone: Aquanauts] z instrukcją;692;49.99;0.0000;1;49.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;299.99;2023-08-30 15:16;Allegro;Allegro: Allegro Paczkomaty InPost;0.00;0;91-103;Łódź;Polska;1121;LEGO 6346 Shuttle Launching Crew [Classic Town: Airport] z instrukcją | rakieta;1121;299.99;0.0000;1;299.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
750;259.99;2023-08-30 16:37;Przelewy24.pl;Kurier DHL;0.00;0;55-080;Smolec;Polska;1094;LEGO 6175 Crystal Explorer Sub [Aquazone: Aquanauts];1094;259.99;0.0000;1;259.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;161.99;2023-08-31 21:59;Autopay;Paczkomat InPost;10.00;5;44-253;Rybnik;Polska;1127;LEGO 6886 Galactic Peace Keeper [Space: Space Police I] z instrukcją | kosmos;1127;159.99;5.0000;1;151.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;59.99;2023-09-01 21:28;Allegro;Allegro;0.00;0;10-691;Olsztyn;Polska;606;Kaseta Slums Attack Slums Attack [1996] [PH Kopalnia];606;59.99;0.0000;1;59.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
754;41.91;2023-09-01 22:59;Allegro;Allegro;9.99;0;83-010;Straszyn;Polska;969;LEGO 32171pb007 Throwbot / Slizer Disk, Torch / Fire with 2 Pips, Technic Logo, and Fire Logo Pattern RED czerwony [Slizer: Throwing Disk];594_20230611145835;3.99;0.0000;1;3.99;;zw.;0;976;LEGO 32171pb019 Throwbot / Slizer Disk, Turbo / City with 2 Pips, Technic Logo, and City Skyline Logo Pattern DARK TURQUOISE turkusowy [Slizer: Throwing Disk];594_20230611153855;3.99;0.0000;1;3.99;;zw.;0;973;LEGO 32171pb021 Throwbot / Slizer Disk, Turbo / City with 4 Pips, Technic Logo, and Flying Box in City Pattern DARK TURQUOISE turkusowy [Slizer: Throwing Disk];;3.99;0.0000;1;3.99;;zw.;0;974;LEGO 32171pb022 Throwbot / Slizer Disk, Turbo / City with 5 Pips, Technic Logo, and Robot Jumping in City Pattern DARK TURQUOISE turkusowy [Slizer: Throwing Disk];;3.99;0.0000;1;3.99;;zw.;0;972;LEGO 32171pb029 Throwbot / Slizer Disk, Scuba / Sub with 6 Pips, Technic Logo, and Robot Fighting Underwater Creature Pattern YELLOW żółty [Slizer: Throwing Disk];594_20230611153016;3.99;0.0000;1;3.99;;zw.;0;977;LEGO 32171pb031 Throwbot / Slizer Disk, Jet / Judge with 2 Pips, Technic Logo, and Radiating Arrows and Danger Stripes Logo Pattern BLACK czarny [Slizer: Throwing Disk];;3.99;0.0000;1;3.99;;zw.;0;968;LEGO 32171pb050 Throwbot / Slizer Disk, Electro / Energy with 3 Pips, Technic Logo, and Robot Throwing Disk Pattern PURPLE fioletowy [Slizer: Throwing Disk];;3.99;0.0000;1;3.99;;zw.;0;964;LEGO 32171pb051 Throwbot / Slizer Disk, Electro / Energy with 4 Pips, Technic Logo, and Flying Box and Lightning Creature Pattern PURPLE fioletowy [Slizer: Throwing Disk];;3.99;0.0000;1;3.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
755;2599.99;2023-09-02 17:24;Autopay;Darmowa wysyłka kurierem (tylko na terenie Krakowa, dla zakupów powyżej 500 zł);0.00;0;30-415;Kraków;Polska;669;LEGO 6286 Skull's Eye Schooner [Pirates: Pirates I] | piraci statek;669;2599.99;0.0000;1;2599.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756;169.98;2023-09-03 15:55;Allegro;Allegro;9.99;0;80-176;Gdańsk;Polska;1051;LEGO 6709 Tribal Chief [Western: Indians];1051;159.99;0.0000;1;159.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757;109.99;2023-09-03 21:30;Allegro;Allegro;0.00;0;46-073;Chróścina Opolska;Polska;867;Kaseta VA Styl Reprezentacji Pierwszej Ligi [2000] [RRX];867;109.99;0.0000;1;109.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;214.99;2023-09-04 09:01;Autopay;Kurier DPD;15.00;0;97-200;Tomaszów Mazowiecki;Polska;1132;LEGO 6348 Surveillance Squad [Classic Town: Police] z instrukcją;1132;199.99;0.0000;1;199.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
772;59.99;2023-09-04 11:36;Allegro;Allegro;0.00;0;02-662;Warszawa;Polska;547;LEGO 6813 Galactic Chief [Space: Space Police II] z instrukcją | kosmos;547;59.99;0.0000;1;59.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
773;109.99;2023-09-04 21:56;BLIK;Paczkomat InPost;10.00;0;00-532;Warszawa;Polska;999;LEGO 2586 King & Throne (Chess King) [Castle]  | zamek król;997;99.99;0.0000;1;99.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774;69.99;2023-09-06 06:44;Allegro;Allegro;0.00;0;05-462;Wiązowna;Polska;938;LEGO 8215 Gyro Copter [Model: Airport] z instrukcją;938;69.99;0.0000;1;69.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
775;169.99;2023-09-06 16:15;Allegro;Allegro;0.00;0;32-566;Alwernia;Polska;681;LEGO 6812 Grid Trekkor [Space: Blacktron II] z instrukcją i pudełkiem | kosmos;681;169.99;0.0000;1;169.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
778;1169.96;2023-09-07 20:32;BLIK;Paczkomat InPost;10.00;0;26-630;Jedlnia-Letnisko;Polska;1046;LEGO 6102 Castle Mini-Figures [Castle: Supplemental] | zamek rycerze;1046;349.99;0.0000;1;349.99;;zw.;0;1022;LEGO 6103 Castle Mini Figures [Castle: Supplemental] | zamek rycerze;1022;349.99;0.0000;1;349.99;;zw.;0;1009;LEGO 6105 Medieval Knights [Castle: Supplemental]  | zamek;1007;279.99;0.0000;1;279.99;;zw.;0;1117;LEGO 6031 Fright Force [Castle: Fright Knights] | zamek rycerze nietoperz wiedźma;1117;179.99;0.0000;1;179.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
779;119.98;2023-09-08 12:47;Allegro;Allegro;9.99;0;84-200;Wejherowo;Polska;434;Kaseta Nagły Atak Spawacza Brat Juzef [1996] [PH Kopalnia];434;109.99;0.0000;1;109.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
780;161.99;2023-09-08 15:19;BLIK;Paczkomat InPost;10.00;5;95-200;Pabianice;Polska;1098;LEGO 7128 Speeder Bikes [Star Wars: Star Wars Episode 4/5/6];1098;159.99;5.0000;1;151.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781;569.98;2023-09-09 04:25;Allegro;Allegro;0.00;0;09-400;Płock;Polska;816;LEGO 1787 Crater Cruiser [Space: Unitron] | kosmos;816;419.99;0.0000;1;419.99;;zw.;0;709;LEGO 6879 Blizzard Baron [Space: Ice Planet 2002] z instrukcją | kosmos;709;149.99;0.0000;1;149.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782;139.98;2023-09-09 06:02;Allegro;Allegro;9.99;0;67-100;Nowa Sól;Polska;763;Kaseta Liroy Bestseller [2001] [BMG Poland];763;129.99;0.0000;1;129.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
783;140.94;2023-09-09 13:33;Allegro;Allegro;10.95;0;22-360;Rejowiec;Polska;778;Kaseta Wzgórze Ya-Pa-3 (WYP3) Stara Szkoła Rapu [2002] [RRX / Blend Records];778;129.99;0.0000;1;129.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784;429.96;2023-09-09 23:17;Allegro;Allegro;0.00;0;42-242;Rędziny;Polska;717;LEGO 1733 Shipwrecked Pirate [Pirates: Pirates I] z instrukcją | piraci;717;89.99;0.0000;1;89.99;;zw.;0;912;LEGO 1747 Treasure Surprise [Pirates: Pirates I] | piraci;912;79.99;0.0000;1;79.99;;zw.;0;488;LEGO 6234 Renegade's Raft [Pirates: Pirates I] z instrukcją | piraci;488;89.99;0.0000;1;89.99;;zw.;0;711;LEGO 6257 Castaway's Raft [Pirates: Pirates I] z instrukcją | piraci;711;169.99;0.0000;1;169.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
785;369.98;2023-09-10 13:03;Allegro;Allegro;0.00;0;42-200;Częstochowa;Polska;684;LEGO 1736 Wizard's Cart [Castle: Dragon Knights] z instrukcją  | zamek czarodziej;684;99.99;0.0000;1;99.99;;zw.;0;1028;LEGO 7141 Naboo Fighter [Star Wars: Star Wars Episode 1] z instrukcją;1028;269.99;0.0000;1;269.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
786;24.98;2023-09-10 15:40;BLIK;Paczkomat InPost;10.00;0;82-300;Elbląg;Polska;1155;LEGO plakat ulotka Adventurers Desert [1998] A4;1155;9.99;0.0000;1;9.99;;zw.;0;1164;LEGO plakat ulotka Town Jr. [1999] A4;1155_20230909122805;4.99;0.0000;1;4.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787;199.98;2023-09-11 06:46;Przelewy24.pl;Paczkomat InPost;10.00;0;60-710;Poznań;Polska;1120;LEGO 6336 Launch Response Unit [Town: Launch Command] z instrukcją | rakieta;1120;119.99;0.0000;1;119.99;;zw.;0;983;LEGO 6445 Emergency Evac (Emergency Evacuation) [Town: Res-Q] | city miasto;983;69.99;0.0000;1;69.99;;zw.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
